taxonomia_id,sistema,componente,descripcion_estandar,activo,created_at,id_modo_falla,subsistema,aplica_combustion,aplica_hibrido,aplica_electrico
ac4b53e5-5d4c-45d0-a5c1-0d0c0dba0931,hidraulico_neumatico_auxiliar,cilindros,Desgaste en cilindros,True,2026-05-31 04:23:17.257255+00:00,1,actuacion,True,True,True
f1f7142d-4c9a-4bec-8542-9d58f39ea4ae,hidraulico_neumatico_auxiliar,mangueras_hidraulicas,Fuga en mangueras hidraulicas,True,2026-05-31 04:23:17.257255+00:00,2,conduccion,True,True,True
651445b9-7bb3-4e01-af04-79e64a2d6767,hidraulico_neumatico_auxiliar,mangueras_hidraulicas,Rotura en mangueras hidraulicas,True,2026-05-31 04:23:17.257255+00:00,4,conduccion,True,True,True
e08cc215-80e2-4912-8fd9-65dcd0156ac8,hidraulico_neumatico_auxiliar,pto,No acciona en pto,True,2026-05-31 04:23:17.257255+00:00,56,toma_fuerza,True,True,True
4d25c6c2-6037-4e77-a89b-313940decab0,hidraulico_neumatico_auxiliar,pto,Ruido en pto,True,2026-05-31 04:23:17.257255+00:00,12,toma_fuerza,True,True,True
b9ae5937-d5f4-4d3e-9130-b4513e5c6feb,hidraulico_neumatico_auxiliar,pto,Sobrecalentamiento en pto,True,2026-05-31 04:23:17.257255+00:00,9,toma_fuerza,True,True,True
9a432736-422c-41ec-964a-9ac2de38dcf8,hidraulico_neumatico_auxiliar,compresores,No funciona en compresores,True,2026-05-31 04:23:17.257255+00:00,14,aire,True,True,True
fad3b6cf-5803-4df6-ad72-9fe7f3bffcc8,hidraulico_neumatico_auxiliar,compresores,Fuga aire en compresores,True,2026-05-31 04:23:17.257255+00:00,43,aire,True,True,True
a3c23499-fa16-407c-88ba-c7a7e0453c7c,hidraulico_neumatico_auxiliar,compresores,Sobrecalentamiento en compresores,True,2026-05-31 04:23:17.257255+00:00,9,aire,True,True,True
992722d8-c7d7-4a26-8bb8-6276e90fcf3e,alto_voltaje_ev_hibrido,bateria_traccion,Degradacion en bateria traccion,True,2026-05-31 04:23:17.257255+00:00,58,almacenamiento,False,True,True
801eb80d-2f11-4e7c-b119-15c2428c4e0d,alto_voltaje_ev_hibrido,bateria_traccion,Sobretemperatura en bateria traccion,True,2026-05-31 04:23:17.257255+00:00,57,almacenamiento,False,True,True
1bb76883-ce06-4d29-891f-f363f8dc0316,alto_voltaje_ev_hibrido,bateria_traccion,No carga en bateria traccion,True,2026-05-31 04:23:17.257255+00:00,16,almacenamiento,False,True,True
c9bb3edf-2163-4cdd-a3c1-80a5210c8efe,alto_voltaje_ev_hibrido,modulos_hv,Desbalance en modulos hv,True,2026-05-31 04:23:17.257255+00:00,59,almacenamiento,False,True,True
2e07af16-ed15-4599-8ae4-faf255c5646e,alto_voltaje_ev_hibrido,modulos_hv,Sobretemperatura en modulos hv,True,2026-05-31 04:23:17.257255+00:00,57,almacenamiento,False,True,True
28b8f2fe-a49d-4315-983a-d8c4fa24c855,alto_voltaje_ev_hibrido,celdas,Desbalance en celdas,True,2026-05-31 04:23:17.257255+00:00,59,almacenamiento,False,True,True
021f2494-a2c4-4a69-9ae3-694778d61803,alto_voltaje_ev_hibrido,celdas,Degradacion en celdas,True,2026-05-31 04:23:17.257255+00:00,58,almacenamiento,False,True,True
fafa08b9-fb82-431d-b781-03c47dea67cf,alto_voltaje_ev_hibrido,contactores,No funciona en contactores,True,2026-05-31 04:23:17.257255+00:00,14,conmutacion,False,True,True
98404137-5abb-4b4e-b82a-0e3970fc293c,alto_voltaje_ev_hibrido,contactores,Falso contacto en contactores,True,2026-05-31 04:23:17.257255+00:00,19,conmutacion,False,True,True
b2e6534d-7820-44e2-959a-4d2aa4a5780e,alto_voltaje_ev_hibrido,bms,Comunicacion en bms,True,2026-05-31 04:23:17.257255+00:00,20,gestion,False,True,True
1044ce3f-30c1-4da1-98dd-b60871fbd445,alto_voltaje_ev_hibrido,bms,Sensor fuera rango en bms,True,2026-05-31 04:23:17.257255+00:00,21,gestion,False,True,True
e492c5c4-5c7a-48cd-9b75-4cb2e3f78456,alto_voltaje_ev_hibrido,bms,Desbalance en bms,True,2026-05-31 04:23:17.257255+00:00,59,gestion,False,True,True
298b851a-1190-41ec-8323-5b65d8aa1e6d,alto_voltaje_ev_hibrido,cableado_hv,Aislamiento bajo en cableado hv,True,2026-05-31 04:23:17.257255+00:00,60,cableado,False,True,True
ada80fa5-8f40-4920-91e1-fdbe6a53d084,alto_voltaje_ev_hibrido,cableado_hv,Falso contacto en cableado hv,True,2026-05-31 04:23:17.257255+00:00,19,cableado,False,True,True
98b3bcbf-5dad-40c5-be43-ed196db76c12,traccion_electrica,motor_electrico,Motor falla en motor electrico,True,2026-05-31 04:23:17.257255+00:00,62,propulsion,False,True,True
78c94f0c-547d-41f8-9c0c-8b6e7a7dcf93,traccion_electrica,motor_electrico,Sobretemperatura en motor electrico,True,2026-05-31 04:23:17.257255+00:00,57,propulsion,False,True,True
702bcb7d-0630-4bd4-bae3-90b4137028a7,traccion_electrica,motor_electrico,Ruido en motor electrico,True,2026-05-31 04:23:17.257255+00:00,12,propulsion,False,True,True
9e80d37d-ce3a-407d-88c3-9ab836dc8ba9,traccion_electrica,inversor,Inversor falla en inversor,True,2026-05-31 04:23:17.257255+00:00,61,potencia,False,True,True
362ac852-d32f-4406-befa-bb46d45d06d3,traccion_electrica,inversor,Sobretemperatura en inversor,True,2026-05-31 04:23:17.257255+00:00,57,potencia,False,True,True
9cb195c9-df1e-4314-98e1-75dad8536375,traccion_electrica,inversor,Comunicacion en inversor,True,2026-05-31 04:23:17.257255+00:00,20,potencia,False,True,True
2edc7513-5707-46b2-b64f-6f67efe53552,traccion_electrica,convertidor_dcdc,No funciona en convertidor dcdc,True,2026-05-31 04:23:17.257255+00:00,14,conversion,False,True,True
b73361f2-b478-4297-93da-dbf949a3e008,traccion_electrica,convertidor_dcdc,Sobretemperatura en convertidor dcdc,True,2026-05-31 04:23:17.257255+00:00,57,conversion,False,True,True
634e51ae-e3ac-4dd8-84d9-06ac08640187,traccion_electrica,obc,No carga en obc,True,2026-05-31 04:23:17.257255+00:00,16,carga,False,True,True
ba10dea4-8695-4571-b9c3-c60d689f474b,traccion_electrica,obc,Carga lenta en obc,True,2026-05-31 04:23:17.257255+00:00,63,carga,False,True,True
fadeefaf-7599-4645-acb2-1a803f980910,traccion_electrica,obc,Sobretemperatura en obc,True,2026-05-31 04:23:17.257255+00:00,57,carga,False,True,True
d27c6230-6cf0-49dc-8bba-9903dfdd9c84,traccion_electrica,puerto_carga,No carga en puerto carga,True,2026-05-31 04:23:17.257255+00:00,16,carga,False,True,True
106dfb6e-4f65-4d94-ba2f-e7431cecf046,traccion_electrica,puerto_carga,Falso contacto en puerto carga,True,2026-05-31 04:23:17.257255+00:00,19,carga,False,True,True
6dcb4dae-b7fa-4786-b92f-5261274bb45c,traccion_electrica,puerto_carga,Dano en puerto carga,True,2026-05-31 04:23:17.257255+00:00,52,carga,False,True,True
e37d6d34-c1a9-4892-9e69-ca8f0b45779b,frenado_regenerativo,motor_generador,Regeneracion baja en motor generador,True,2026-05-31 04:23:17.257255+00:00,64,generacion,False,True,True
8c8e54e3-8f5d-49b9-89d3-0fa2b8ef8297,frenado_regenerativo,motor_generador,Motor falla en motor generador,True,2026-05-31 04:23:17.257255+00:00,62,generacion,False,True,True
4bd41b2a-6b3d-4c22-877c-e9264ed48116,frenado_regenerativo,sensores_freno_regen,Sensor fuera rango en sensores freno regen,True,2026-05-31 04:23:17.257255+00:00,21,sensores,False,True,True
a0401a6c-bcdc-4061-a97e-ec3f738f0597,frenado_regenerativo,sensores_freno_regen,Regeneracion baja en sensores freno regen,True,2026-05-31 04:23:17.257255+00:00,64,sensores,False,True,True
87d842d9-6dca-415f-afb2-426684d1c496,frenado_regenerativo,control_regeneracion,Fallo sistema hibrido en control regeneracion,True,2026-05-31 04:23:17.257255+00:00,65,control,False,True,True
94379c7d-01ab-49ce-9e80-de5ebc3a9937,frenado_regenerativo,control_regeneracion,Regeneracion baja en control regeneracion,True,2026-05-31 04:23:17.257255+00:00,64,control,False,True,True
bb1f5117-96c9-4e47-a5e9-557987884646,frenado_regenerativo,control_regeneracion,Comunicacion en control regeneracion,True,2026-05-31 04:23:17.257255+00:00,20,control,False,True,True
d436cdf2-fd7a-4cfe-9a0a-75981c0bc80d,telematica_adas,gps,Sin senal en gps,True,2026-05-31 04:23:17.257255+00:00,66,posicion,True,True,True
2f93a49b-c4ee-425b-a392-fe6b2855a41b,telematica_adas,gps,Desconexion en gps,True,2026-05-31 04:23:17.257255+00:00,68,posicion,True,True,True
76d4f049-e31b-40f8-a9ab-74eb98c41324,telematica_adas,modem,Sin senal en modem,True,2026-05-31 04:23:17.257255+00:00,66,conectividad,True,True,True
4ba400b4-9a81-49c9-b11b-4166da6925bc,telematica_adas,modem,Comunicacion en modem,True,2026-05-31 04:23:17.257255+00:00,20,conectividad,True,True,True
cf847962-a00e-471b-b487-30c2c7700b3a,telematica_adas,modem,Desconexion en modem,True,2026-05-31 04:23:17.257255+00:00,68,conectividad,True,True,True
009b575f-93c9-41ca-8988-5658d20ba659,telematica_adas,camaras,Sensor sucio en camaras,True,2026-05-31 04:23:17.257255+00:00,67,vision,True,True,True
4e828a64-7e7a-4efa-8ee6-3b073e98b723,telematica_adas,camaras,No funciona en camaras,True,2026-05-31 04:23:17.257255+00:00,14,vision,True,True,True
252761dc-b8bd-45a8-96a3-98ccc3e1a35d,telematica_adas,camaras,Desconexion en camaras,True,2026-05-31 04:23:17.257255+00:00,68,vision,True,True,True
d2586c63-5690-474d-891b-94729822440e,telematica_adas,radar,Sensor sucio en radar,True,2026-05-31 04:23:17.257255+00:00,67,deteccion,True,True,True
8e8ed5c3-3167-4045-acf3-66e0b01afa37,telematica_adas,radar,Sensor fuera rango en radar,True,2026-05-31 04:23:17.257255+00:00,21,deteccion,True,True,True
3c8236d3-4404-4263-8626-ac93aca89789,telematica_adas,radar,Software calibracion en radar,True,2026-05-31 04:23:17.257255+00:00,22,deteccion,True,True,True
a4ff8697-296b-49ee-875b-08506e8b4cc9,telematica_adas,lidar,Sensor sucio en lidar,True,2026-05-31 04:23:17.257255+00:00,67,deteccion,True,True,True
9e733934-0ae5-4000-91a3-b49203f22a65,telematica_adas,lidar,Sensor fuera rango en lidar,True,2026-05-31 04:23:17.257255+00:00,21,deteccion,True,True,True
5664bf92-e5ee-4498-8994-b5b2f8882fbd,telematica_adas,lidar,Software calibracion en lidar,True,2026-05-31 04:23:17.257255+00:00,22,deteccion,True,True,True
4b51c98e-434a-49b4-af38-fb5b732f1c4e,motor_combustion,correa,Desgaste en correa,True,2026-05-31 12:45:13.684797+00:00,1,distribucion,True,True,False
7f9b00f1-431d-4d1a-9e41-4ecfbd53c33a,refrigeracion,mangueras,Desgaste en mangueras,True,2026-05-31 12:45:13.684797+00:00,1,conduccion,True,True,True
92c60014-e28f-454f-93da-1aec6932ce51,motor_combustion,aceite_motor,Bajo nivel en aceite motor,True,2026-05-31 12:45:13.684797+00:00,11,aceite_motor,True,True,False
82e385eb-7c10-4720-9f74-78f1baf1e5cc,motor_combustion,aceite_motor,Contaminacion en aceite motor,True,2026-05-31 12:45:13.684797+00:00,8,aceite_motor,True,True,False
83106c13-b85f-4555-82cd-50c24f426dc7,transmision,retenes,Desgaste en retenes,True,2026-05-31 12:45:13.684797+00:00,1,aceite_motor,True,True,True
e7e9208c-ad93-4907-9de9-c55b91c17d32,motor_combustion,filtro_aire,Obstruccion en filtro aire,True,2026-05-31 12:45:13.684797+00:00,3,admision,True,True,False
b2766954-89e7-426e-b946-81496fef6177,suspension,barra_estabilizadora,Desgaste en barra estabilizadora,True,2026-05-31 12:45:13.684797+00:00,1,estabilidad,True,True,True
8bbfede0-5be8-40c2-8be7-15f3bb82df8f,motor_combustion,filtro_aire,Contaminacion en filtro aire,True,2026-05-31 12:45:13.684797+00:00,8,admision,True,True,False
e1ffd6b9-d048-4919-bacb-52f0202e7160,direccion,aceite_direccion,Bajo nivel en aceite direccion,True,2026-05-31 12:45:13.684797+00:00,11,asistencia,True,True,True
27b5bcf1-6aba-4996-99ef-4c58ba30a0d6,frenos_servicio,abs,Sensor fuera rango en abs,True,2026-05-31 12:45:13.684797+00:00,21,control,True,True,True
6b6c68a6-b843-48a7-b921-314e59565cdd,transmision,aceite_transmision,Bajo nivel en aceite transmision,True,2026-05-31 12:45:13.684797+00:00,11,caja,True,True,True
cef101a4-57c5-4d77-aab3-ea1e62146f50,transmision,aceite_transmision,Contaminacion en aceite transmision,True,2026-05-31 12:45:13.684797+00:00,8,caja,True,True,True
5202d3db-123c-44c4-910c-c0403357bfe5,direccion,aceite_direccion,Contaminacion en aceite direccion,True,2026-05-31 12:45:13.684797+00:00,8,asistencia,True,True,True
cf3a7d86-dc90-4552-a4c3-bdd055dbb635,electrico_12v_24v,arnes,Corrosion en arnes,True,2026-05-31 12:45:13.684797+00:00,5,cableado,True,True,True
9429801f-c0f3-4737-bba2-c2818771e4bb,suspension,soporte_motor,Fatiga en soporte motor,True,2026-05-31 12:45:13.684797+00:00,48,anclaje,True,True,True
037f5657-5aba-4913-bc63-70c784a553ef,suspension,soporte_motor,Rotura en soporte motor,True,2026-05-31 12:45:13.684797+00:00,4,anclaje,True,True,True
97fca0f8-9647-4c71-beb6-69919208aa5d,electrico_12v_24v,fusibles,Rotura en fusibles,True,2026-05-31 12:45:13.684797+00:00,4,proteccion,True,True,True
f2872149-f11d-4daf-b2f6-4c9bc15fddd8,electrico_12v_24v,bateria_12v_24v,Degradacion en bateria 12v 24v,True,2026-05-31 12:45:13.684797+00:00,58,almacenamiento,True,True,True
86cc92e6-19e2-4d0f-83f3-a63f8e347ea2,motor_combustion,casquetes,Desgaste en casquetes,True,2026-05-31 12:45:13.684797+00:00,1,tren_alternativo,True,True,False
eae58507-0894-4c07-8220-07bbc0b12aa1,hidraulico_neumatico_auxiliar,aceite_hidraulico,Contaminacion en aceite hidraulico,True,2026-05-31 12:45:13.684797+00:00,8,fluido,True,True,True
ac92d4fb-e013-4d3c-8990-98d311ba7bf9,hidraulico_neumatico_auxiliar,mangueras_hidraulicas,Desgaste en mangueras hidraulicas,True,2026-05-31 12:45:13.684797+00:00,1,conduccion,True,True,True
e5667b15-ae34-4fa5-9de7-7f69b83df7cd,motor_combustion,inyectores,Obstruccion en inyectores,True,2026-05-31 12:45:13.684797+00:00,3,inyeccion,True,True,False
5aa6a24e-7560-4312-84cf-cbc7c21515e3,motor_combustion,sensores,Sensor fuera rango en sensores,True,2026-05-31 12:45:13.684797+00:00,21,sensorica,True,True,False
cd39da2f-5b81-478c-b787-05779f81bb7e,hidraulico_neumatico_auxiliar,aceite_hidraulico,Bajo nivel en aceite hidraulico,True,2026-05-31 12:45:13.684797+00:00,11,fluido,True,True,True
1910438a-a45d-4219-9279-919c2614b0c8,frenos_servicio,discos,Desbalanceo en discos,True,2026-05-31 12:45:13.684797+00:00,32,friccion,True,True,True
4e4396e0-674a-4fa1-8d45-c33c5e764d68,electrico_12v_24v,sensores,Sensor fuera rango en sensores,True,2026-05-31 12:45:13.684797+00:00,21,sensorica,True,True,True
868ba06e-0230-4e4f-9c7f-a2875a7bc841,lubricacion,empaquetadura,Desgaste en empaquetadura,True,2026-05-31 12:45:13.684797+00:00,1,sellado,True,True,False
51beac30-ca7e-4f61-a91c-b1a9bbdc5968,transmision,caja_cambios,Desgaste en caja cambios,True,2026-05-31 12:45:13.684797+00:00,1,caja,True,True,True
9fc6ad11-7092-457c-87bc-44d7554a7825,combustible_admision,tanque_combustible,Corrosion en tanque combustible,True,2026-05-31 12:45:13.684797+00:00,5,almacenamiento,True,True,False
68d6acf6-81d6-4491-b9d7-d77667e902cd,combustible_admision,sensores,Sensor fuera rango en sensores,True,2026-05-31 12:45:13.684797+00:00,21,sensorica,True,True,False
c03f8dfe-2395-43cd-9729-4ef9019123a5,motor_combustion,inyectores,Fuga en inyectores,True,2026-05-31 12:45:13.684797+00:00,2,inyeccion,True,True,False
3e34ff9a-ca28-4668-a528-beaea0c2299a,direccion,cremallera,Desgaste en cremallera,True,2026-05-31 12:45:13.684797+00:00,1,engranaje,True,True,True
a01c67a0-5da6-4800-949c-67909f670322,motor_combustion,casquetes,Ruido en casquetes,True,2026-05-31 12:45:13.684797+00:00,12,tren_alternativo,True,True,False
4d0738bf-496a-40ae-994a-908af8a14ca2,motor_combustion,casquetes,Fatiga en casquetes,True,2026-05-31 12:45:13.684797+00:00,48,tren_alternativo,True,True,False
7c64339b-fcfe-4e5a-b599-d6daabe64237,transmision,retenes,Fuga en retenes,True,2026-05-31 12:45:13.684797+00:00,2,aceite_motor,True,True,True
df0a751b-00df-4745-be37-17400cdf5aa6,motor_combustion,correa,Ruido en correa,True,2026-05-31 12:45:13.684797+00:00,12,distribucion,True,True,False
315dac1b-9adc-4f16-ac35-f468ffb83d5f,refrigeracion,ventilador,Rotura en ventilador,True,2026-05-31 12:45:13.684797+00:00,4,ventilacion,True,True,True
3a17a8a4-194a-4d11-8e4d-54e6a69d1a9a,refrigeracion,ventilador,Sobrecalentamiento en ventilador,True,2026-05-31 12:45:13.684797+00:00,9,ventilacion,True,True,True
11b9f4ba-ac42-4376-b3ec-fc52df6c7c7f,direccion,bomba_direccion,Baja presion en bomba direccion,True,2026-05-31 12:45:13.684797+00:00,10,asistencia,True,True,True
52a19485-f618-4262-9781-771200f928d4,motor_combustion,bomba_agua,Baja presion en bomba agua,True,2026-05-31 12:45:13.684797+00:00,10,circulacion,True,True,False
ed426988-2d58-41ac-b392-c9ce1eb02ec5,motor_combustion,correa,Rotura en correa,True,2026-05-31 12:45:13.684797+00:00,4,distribucion,True,True,False
5c8d5a81-7e2e-4ffc-ac8c-be75b95e30d9,motor_combustion,bomba_agua,Rotura en bomba agua,True,2026-05-31 12:45:13.684797+00:00,4,circulacion,True,True,False
05ffb00d-9f2c-41c7-b6cb-6ec45d330ace,transmision,eje,Vibracion en eje,True,2026-05-31 12:45:13.684797+00:00,13,transmision_final,True,True,True
b919bf93-d7be-475c-9a08-0a7e0b82ae16,transmision,eje,Desbalanceo en eje,True,2026-05-31 12:45:13.684797+00:00,32,transmision_final,True,True,True
4c19631e-0688-4a5c-91ec-809fd57207ab,hidraulico_neumatico_auxiliar,valvulas,Obstruccion en valvulas,True,2026-05-31 12:45:13.684797+00:00,3,control,True,True,True
f89a56f0-79f0-4643-a99b-b044fecaff76,hidraulico_neumatico_auxiliar,tuberia,Corrosion en tuberia,True,2026-05-31 12:45:13.684797+00:00,5,conduccion,True,True,True
d800ea4d-ae7b-41a8-ae88-cceb13bade31,motor_combustion,bomba_agua,Fuga en bomba agua,True,2026-05-31 12:45:13.684797+00:00,2,circulacion,True,True,False
ef3985b2-8b87-4a67-9b11-374e7191bd99,combustible_admision,tanque_combustible,Fuga en tanque combustible,True,2026-05-31 12:45:13.684797+00:00,2,almacenamiento,True,True,False
5a51b388-d0da-4aeb-915b-be1317b3b911,transmision,caja_cambios,Rotura en caja cambios,True,2026-05-31 12:45:13.684797+00:00,4,caja,True,True,True
9aa562cb-35d3-47da-ac7c-e62dcfbb2d08,direccion,rotulas,Ruido en rotulas,True,2026-05-31 12:45:13.684797+00:00,12,articulacion,True,True,True
bb81c0e2-7ad0-4f69-9b12-79729e7d088d,suspension,bujes,Vibracion en bujes,True,2026-05-31 12:45:13.684797+00:00,13,union,True,True,True
2b7ea75a-9b0d-4611-84b2-dcdbc9321192,transmision,eje,Fatiga en eje,True,2026-05-31 12:45:13.684797+00:00,48,transmision_final,True,True,True
1ae00ef7-36e2-48a2-9c60-389510cc10e5,refrigeracion,radiador,Corrosion en radiador,True,2026-05-31 12:45:13.684797+00:00,5,intercambio,True,True,True
2c89ddd5-5af6-4d0d-a589-6d61e2eddd4f,hidraulico_neumatico_auxiliar,tuberia,Fuga en tuberia,True,2026-05-31 12:45:13.684797+00:00,2,conduccion,True,True,True
5379a797-b435-4253-af75-39c19c5d571d,hidraulico_neumatico_auxiliar,tuberia,Rotura en tuberia,True,2026-05-31 12:45:13.684797+00:00,4,conduccion,True,True,True
cd3073bd-a73b-4101-86c0-04232e0fd979,direccion,terminales,Vibracion en terminales,True,2026-05-31 12:45:13.684797+00:00,13,articulacion,True,True,True
053a001c-b775-4ed9-9ed8-419cf28e4132,hidraulico_neumatico_auxiliar,valvulas,Fuga en valvulas,True,2026-05-31 12:45:13.684797+00:00,2,control,True,True,True
5581b22c-8f77-4b1f-8cf5-f425e97f08a2,direccion,terminales,Ruido en terminales,True,2026-05-31 12:45:13.684797+00:00,12,articulacion,True,True,True
61a2f4d8-dc92-40c2-b5e7-1beedbfb85bd,lubricacion,empaquetadura,Fuga en empaquetadura,True,2026-05-31 12:45:13.684797+00:00,2,sellado,True,True,False
2a9d8d4b-3b6d-471d-ae5c-1e796d40668a,escape_emisiones,tubo_escape,Corrosion en tubo escape,True,2026-05-31 12:45:13.684797+00:00,5,conduccion,True,True,False
6eaae94e-7c33-41a9-9da7-717f2889fc4b,escape_emisiones,silenciador,Corrosion en silenciador,True,2026-05-31 12:45:13.684797+00:00,5,conduccion,True,True,False
e6d17a76-1363-456b-ac15-1f2f545ca6f1,escape_emisiones,tubo_escape,Rotura en tubo escape,True,2026-05-31 12:45:13.684797+00:00,4,conduccion,True,True,False
1a7f5085-13cb-48d9-8575-506525349a91,escape_emisiones,abrazadera,Rotura en abrazadera,True,2026-05-31 12:45:13.684797+00:00,4,conduccion,True,True,False
b1da0f6f-f9b4-4a59-86eb-a24566446a98,carroceria_chasis,cabina,Rotura en cabina,True,2026-05-31 12:45:13.684797+00:00,4,estructura,True,True,True
b14bf23b-6734-4d49-8420-c6dcafb2be56,carroceria_chasis,cabina,Corrosion en cabina,True,2026-05-31 12:45:13.684797+00:00,5,estructura,True,True,True
4c2b4023-e4bd-49f6-9a56-173aca07c379,carroceria_chasis,parachoques,Corrosion en parachoques,True,2026-05-31 12:45:13.684797+00:00,5,exterior,True,True,True
0f0452f9-6e8c-423b-b1a3-708118fcb2bc,carroceria_chasis,soporte_motor,Rotura en soporte motor,True,2026-05-31 12:45:13.684797+00:00,4,anclaje,True,True,True
e26548a6-849b-4d9d-93f6-6b99503191e7,escape_emisiones,silenciador,Rotura en silenciador,True,2026-05-31 12:45:13.684797+00:00,4,conduccion,True,True,False
01e250fa-1fb8-478f-9ca5-e5c72db4d71e,carroceria_chasis,perno,Corrosion en perno,True,2026-05-31 12:45:13.684797+00:00,5,sujecion,True,True,True
66084047-6191-4fc9-8ad8-e5cd58b69f06,carroceria_chasis,perno,Rotura en perno,True,2026-05-31 12:45:13.684797+00:00,4,sujecion,True,True,True
5153b5b7-0b09-4e8d-8bb0-3f43bd4f2732,escape_emisiones,abrazadera,Corrosion en abrazadera,True,2026-05-31 12:45:13.684797+00:00,5,conduccion,True,True,False
ae641374-a648-41b0-85ae-eea416eaad88,carroceria_chasis,soporte_motor,Fatiga en soporte motor,True,2026-05-31 12:45:13.684797+00:00,48,anclaje,True,True,True
6f91b52f-d105-4586-a5d3-9f5e7a7a3499,carroceria_chasis,chasis,Fatiga en chasis,True,2026-05-31 12:45:13.684797+00:00,48,estructura,True,True,True
d3808a28-8b04-4d57-a269-f76ff8825a54,motor_combustion,filtro_aire,Vibracion en filtro aire,True,2026-05-31 12:45:13.684797+00:00,13,admision,True,True,False
b9ed2797-044b-4d66-9673-a8e584c002c4,transmision,aceite_transmision,Vibracion en aceite transmision,True,2026-05-31 12:45:13.684797+00:00,13,caja,True,True,True
966053c1-ba2d-415f-aa61-aef6a4bc3b69,lubricacion,carter,Desgaste en carter,True,2026-05-31 12:45:13.684797+00:00,1,aceite_motor,True,True,False
